,0_x,0_y,0_x,0_y,0_x,0_y,0,coef mean,coef sem
3842,-0.25064901639448145,-0.7651141920430318,-0.6590350273041417,-0.49209780873443,-0.8129737524076304,-0.0954750242510091,-0.3925235223538191,-0.49540976335550624,0.08771023309587096
3840,-0.4391249325155874,-1.3307577240403285,-1.2634224102531157,-0.8425348672541941,-1.2223269979419669,-0.1491197229903981,-0.837663420628786,-0.8692785822320539,0.14628319092047934
3838,-0.3339136827273697,-1.0656666839620863,-1.0686759847350957,-0.7367409302920435,-0.9681355329969539,-0.12119960912620045,-0.8054635201176618,-0.7285422777082016,0.1208104826653396
3836,-0.3748150898279911,-1.253190641440546,-1.2745804998513806,-0.7440174502169331,-0.9495374353969444,-0.12908968194697842,-1.00344962826327,-0.8183829181348633,0.14180173476347716
3834,-0.11836567472794966,-0.6251880450174944,-0.7341546699182872,-0.48234108181659713,-0.5416243109643177,-0.09224169141558973,-0.5923597495183922,-0.45518217476837547,0.08225899150609961
3832,-0.21966854864644902,-0.7634878036980138,-0.8033148498005976,-0.48296161317592345,-0.6381631678506575,-0.10441885096119174,-0.7502972685946359,-0.5374731575324956,0.09148519751400248
3830,-0.061958603718768344,-0.3770251552011436,-0.5869738142627009,-0.22477911341799584,-0.21185725031387578,-0.08697566489185475,-0.6217730220007484,-0.3101918034010125,0.07398938293648025
3828,-0.18188223338593137,-0.44128976221378285,-0.44087015419171444,-0.16135417690761716,-0.4064199378970623,-0.08369653636536273,-0.460658333070135,-0.3108815905759437,0.05279277154799922
3826,-0.2561333933722676,-0.35762039235161,-0.3496095173101255,-0.1238029755858839,-0.4494733576261678,-0.10543510624598887,-0.5061761436877822,-0.3068929837399751,0.05020043336920863
3824,-0.37982254331010695,-0.471772656051887,-0.2774774135064232,-0.13019098968754278,-0.5684629771740799,-0.10233247249616971,-0.4778398109769443,-0.3439855518861648,0.058926190084521414
3822,-0.5462991386083612,-0.6711100388968773,-0.39843142263968473,-0.34594766694199874,-0.8161351269882664,-0.12589303459152204,-0.5401354452562094,-0.49199312484613145,0.0739848049765738
3820,-0.6001832609223655,-0.7478591264321549,-0.36827903965118247,-0.42332170567129207,-0.988854602698439,-0.11735228929925769,-0.6494050817411745,-0.5564650152022667,0.09259191287605537
3818,-0.5245884554855532,-0.6945804407744429,-0.5592194179255142,-0.5954601650447174,-0.7870241573344231,-0.09860174182486135,-0.8169531559757681,-0.5823467906236115,0.07878332591960359
3816,-0.36461419219628677,-0.43037707086165095,-0.37426168411197136,-0.41196699642559936,-0.45343436167740675,-0.05287199730555193,-0.6399958208758909,-0.3896460176363369,0.05719347371315776
3814,-0.10926022141382559,-0.18631312998926947,-0.17235939238333384,-0.28125228767407207,-0.1402982740757376,0.00013061765790359177,-0.4320191051239011,-0.18876739900031944,0.044791820310881116
3812,-0.0006687751595062259,0.010305696589438959,-0.0713397016736844,-0.08744355331927824,0.10312508980467613,0.02912379517439077,-0.2091926638478834,-0.03229858749026378,0.03294598978894192
3810,0.08316988448798661,0.42593127569802997,0.32607241634268447,0.36636475500246757,0.44527840778198,0.03718265692911162,0.033181031749194595,0.24531148971306496,0.061002537724653215
3808,0.21099578098281951,0.7400023725864662,0.5810905780014737,0.6551991165200918,0.7260448360666629,0.06031907076689047,0.3494345901292867,0.4747266207219559,0.0880747804484512
